0		7		tmn		iceland andorra gibraltar isle man		1.0,0.11,0.231,0.11,0.43,0.11,0.43,0.11,0.43,0.11,0.015,0.11,0.487,0.11,0.259,0.11,0.487,0.11,0.166,0.11,0.207,0.0,0.164,0.11,0.164,0.11,0.214,0.11,0.214,0.11,0.214,0.11,0.0,0.11,0.108,0.021,0.108,0.021,0.021,0.021,0.108,0.021,0.186,0.11,0.178,0.021,0.186,0.021,0.166,0.021,0.166,0.021,0.166,0.021,0.116,0.021,0.171,0.021,0.168,0.051,0.092,0.051,0.14,0.311,0.168,0.311,0.168,0.311,0.098,0.422,0.018,0.422,0.108,0.422,0.183,0.422,0.077,0.034,0.183,0.149,0.183,0.11,0.077,0.11,0.101,0.11,0.403,0.11,0.0,0.11,0.077,0.11,0.183,0.11,0.041,0.11,0.077,0.11,0.076,0.206
2		7		tmn		woowa bros south 320m 2.6b reuters		0.231,0.24,1.0,0.24,1.0,0.24,1.0,0.24,1.0,0.24,0.065,0.0,0.112,0.0,0.054,0.0,0.112,0.0,0.224,0.0,0.101,0.0,0.146,0.24,0.146,0.24,0.156,0.24,0.156,0.24,0.156,0.104,0.0,0.104,0.104,0.07,0.104,0.07,0.104,0.07,0.104,0.07,0.232,0.0,0.154,0.0,0.232,0.0,0.064,0.0,0.224,0.0,0.0,0.0,0.059,0.0,0.08,0.0,0.111,0.043,0.111,0.043,0.111,0.185,0.04,0.185,0.0,0.185,0.144,0.145,0.055,0.145,0.104,0.145,0.249,0.145,0.266,0.089,0.249,0.009,0.249,0.031,0.266,0.031,0.158,0.031,0.096,0.031,0.0,0.031,0.266,0.031,0.249,0.031,0.134,0.031,0.266,0.077,0.204,0.106
4		7		tmn		woowa bros korea 320m smith reuters		0.43,0.151,1.0,0.151,1.0,0.151,1.0,0.151,1.0,0.151,0.3,0.0,0.417,0.0,0.179,0.0,0.417,0.0,0.437,0.0,0.268,0.0,0.268,0.151,0.268,0.151,0.156,0.151,0.156,0.151,0.156,0.151,0.0,0.151,0.188,0.076,0.188,0.076,0.129,0.076,0.151,0.076,0.465,0.064,0.173,0.064,0.465,0.064,0.069,0.064,0.437,0.064,0.0,0.064,0.091,0.064,0.184,0.064,0.111,0.054,0.111,0.054,0.111,0.185,0.033,0.185,0.004,0.185,0.344,0.412,0.188,0.412,0.188,0.412,0.686,0.412,0.686,0.527,0.609,0.009,0.609,0.013,0.609,0.013,0.263,0.013,0.102,0.013,0.0,0.013,0.686,0.013,0.686,0.013,0.686,0.013,0.609,0.356,0.135,0.163
6		7		tmn		bros korea 320m 2.6b reuters 		0.43,0.026,1.0,0.026,1.0,0.026,1.0,0.026,1.0,0.026,0.065,0.0,0.417,0.0,0.179,0.0,0.417,0.0,0.224,0.0,0.101,0.0,0.118,0.026,0.118,0.026,0.156,0.026,0.156,0.026,0.156,0.151,0.0,0.151,0.151,0.076,0.151,0.076,0.129,0.076,0.151,0.076,0.232,0.064,0.173,0.064,0.232,0.064,0.064,0.064,0.224,0.064,0.0,0.064,0.046,0.064,0.162,0.064,0.111,0.054,0.111,0.054,0.111,0.185,0.033,0.185,0.004,0.185,0.144,0.412,0.055,0.412,0.151,0.412,0.134,0.412,0.266,0.089,0.188,0.009,0.188,0.013,0.266,0.013,0.158,0.013,0.096,0.013,0.0,0.013,0.266,0.013,0.134,0.013,0.134,0.013,0.266,0.077,0.107,0.163
8		7		tmn		woowa south korea 320m 2.6b 		0.43,0.24,1.0,0.24,1.0,0.24,1.0,0.24,1.0,0.24,0.026,0.0,0.417,0.0,0.179,0.0,0.417,0.0,0.041,0.0,0.101,0.0,0.146,0.24,0.146,0.24,0.0,0.24,0.0,0.24,0.0,0.151,0.0,0.151,0.151,0.076,0.151,0.076,0.129,0.076,0.151,0.076,0.151,0.064,0.173,0.064,0.173,0.064,0.041,0.064,0.0,0.064,0.0,0.064,0.059,0.064,0.162,0.064,0.008,0.054,0.008,0.054,0.04,0.064,0.04,0.064,0.004,0.064,0.0,0.412,0.055,0.412,0.151,0.412,0.249,0.412,0.266,0.077,0.249,0.009,0.249,0.031,0.266,0.031,0.0,0.031,0.046,0.031,0.0,0.031,0.266,0.031,0.249,0.031,0.012,0.031,0.266,0.002,0.204,0.163
12		7		tmn		Delivery hero germany lieferheld dutch takeaway.com		0.487,0.079,0.112,0.079,0.417,0.079,0.417,0.079,0.417,0.079,0.065,0.079,1.0,0.079,1.0,0.079,1.0,0.079,0.134,0.079,0.142,0.0,0.142,0.079,0.003,0.079,0.248,0.079,0.248,0.079,0.179,0.147,0.0,0.147,0.147,0.082,0.147,0.082,0.083,0.082,0.147,0.082,0.172,0.079,0.235,0.017,0.235,0.017,0.134,0.017,0.134,0.017,0.134,0.017,0.141,0.017,0.379,0.017,0.374,0.054,0.143,0.054,0.059,0.213,0.374,0.213,0.374,0.213,0.096,0.412,0.0,0.412,0.147,0.412,0.062,0.412,0.115,0.026,0.115,0.037,0.115,0.079,0.062,0.079,0.062,0.079,0.194,0.079,0.0,0.079,0.115,0.079,0.062,0.079,0.062,0.079,0.062,0.182,0.082,0.124
14		7		tmn		delivery  lieferheld pizza.de dutch techcrunch		0.259,0.09,0.054,0.09,0.179,0.09,0.179,0.09,0.179,0.09,0.338,0.09,1.0,0.09,1.0,0.09,1.0,0.09,0.115,0.09,0.086,0.112,0.069,0.09,0.019,0.09,0.054,0.09,0.054,0.09,0.054,0.221,0.0,0.221,0.337,0.192,0.337,0.192,0.337,0.192,0.147,0.192,0.147,0.192,0.147,0.192,0.147,0.192,0.115,0.192,0.115,0.192,0.115,0.192,0.052,0.192,0.328,0.192,0.073,0.116,0.042,0.116,0.042,0.192,0.073,0.192,0.073,0.192,0.154,0.142,0.217,0.142,0.337,0.142,0.059,0.142,0.177,0.046,0.046,0.062,0.009,0.09,0.177,0.09,0.024,0.09,0.057,0.09,0.0,0.09,0.47,0.09,0.059,0.09,0.059,0.09,0.177,0.392,0.186,0.142
16		7		tmn		delivery germany lieferheld pizza.de dutch takeaway.com		0.487,0.09,0.112,0.09,0.417,0.09,0.417,0.09,0.417,0.09,0.211,0.09,1.0,0.09,1.0,0.09,1.0,0.09,0.108,0.09,0.086,0.112,0.069,0.09,0.003,0.09,0.03,0.09,0.03,0.09,0.03,0.221,0.0,0.221,0.147,0.192,0.147,0.192,0.12,0.192,0.147,0.192,0.147,0.192,0.235,0.192,0.235,0.192,0.108,0.192,0.048,0.192,0.048,0.192,0.141,0.192,0.328,0.192,0.011,0.116,0.003,0.116,0.059,0.192,0.059,0.192,0.011,0.192,0.01,0.412,0.004,0.412,0.147,0.412,0.006,0.412,0.043,0.0,0.0,0.062,0.0,0.09,0.043,0.09,0.0,0.09,0.05,0.09,0.0,0.09,0.054,0.09,0.0,0.09,0.0,0.09,0.043,0.26,0.186,0.142
30		7		tmn		hair choirmaster my 		0.214,0.201,0.156,0.201,0.156,0.201,0.156,0.201,0.0,0.201,0.026,0.201,0.179,0.201,0.054,0.201,0.03,0.201,0.298,0.201,0.545,0.166,0.263,0.201,0.084,0.201,1.0,0.201,1.0,0.201,1.0,0.467,0.0,0.467,0.082,0.043,0.082,0.043,0.159,0.043,0.143,0.043,0.241,0.201,0.215,0.17,0.241,0.17,0.298,0.17,0.298,0.17,0.298,0.17,0.0,0.17,0.241,0.17,0.308,0.166,0.308,0.166,0.308,0.63,0.154,0.63,0.154,0.63,0.225,0.201,0.0,0.201,0.082,0.201,0.109,0.201,0.115,0.089,0.115,0.026,0.115,0.467,0.109,0.467,0.165,0.467,0.336,0.467,0.0,0.467,0.115,0.467,0.109,0.467,0.109,0.467,0.109,0.201,0.0,0.441
32		7		tmn		7-eleven		0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69		7		user		facet joint specialists and australia		0.422,1.0,0.145,1.0,0.412,1.0,0.412,1.0,0.412,1.0,0.114,1.0,0.412,1.0,0.142,1.0,0.412,1.0,0.344,1.0,0.294,0.231,0.404,1.0,0.116,1.0,0.201,1.0,0.201,1.0,0.201,1.0,0.0,1.0,0.452,0.298,0.452,0.298,0.293,0.298,0.452,0.298,0.452,1.0,0.452,0.298,0.452,0.298,0.344,0.298,0.344,0.298,0.344,0.298,0.192,0.298,0.15,0.298,0.237,1.0,0.113,1.0,0.172,1.0,0.237,1.0,0.237,1.0,0.009,1.0,0.006,1.0,0.452,1.0,0.061,1.0,0.102,0.032,0.102,0.068,0.102,1.0,0.102,1.0,0.007,1.0,0.133,1.0,0.0,1.0,0.102,1.0,0.102,1.0,0.102,1.0,0.102,1.0,0.281,1.0
71		7		user		facet joint specialists and australia		0.422,1.0,0.145,1.0,0.412,1.0,0.412,1.0,0.412,1.0,0.114,1.0,0.412,1.0,0.142,1.0,0.412,1.0,0.344,1.0,0.294,0.231,0.404,1.0,0.116,1.0,0.201,1.0,0.201,1.0,0.201,1.0,0.0,1.0,0.452,0.298,0.452,0.298,0.293,0.298,0.452,0.298,0.452,1.0,0.452,0.298,0.452,0.298,0.344,0.298,0.344,0.298,0.344,0.298,0.192,0.298,0.15,0.298,0.237,1.0,0.113,1.0,0.172,1.0,0.237,1.0,0.237,1.0,0.009,1.0,0.006,1.0,0.452,1.0,0.061,1.0,0.102,0.032,0.102,0.068,0.102,1.0,0.102,1.0,0.007,1.0,0.133,1.0,0.0,1.0,0.102,1.0,0.102,1.0,0.102,1.0,0.102,1.0,0.281,1.0
73		7		user		facet joint specialists and australia		0.422,1.0,0.145,1.0,0.412,1.0,0.412,1.0,0.412,1.0,0.114,1.0,0.412,1.0,0.142,1.0,0.412,1.0,0.344,1.0,0.294,0.231,0.404,1.0,0.116,1.0,0.201,1.0,0.201,1.0,0.201,1.0,0.0,1.0,0.452,0.298,0.452,0.298,0.293,0.298,0.452,0.298,0.452,1.0,0.452,0.298,0.452,0.298,0.344,0.298,0.344,0.298,0.344,0.298,0.192,0.298,0.15,0.298,0.237,1.0,0.113,1.0,0.172,1.0,0.237,1.0,0.237,1.0,0.009,1.0,0.006,1.0,0.452,1.0,0.061,1.0,0.102,0.032,0.102,0.068,0.102,1.0,0.102,1.0,0.007,1.0,0.133,1.0,0.0,1.0,0.102,1.0,0.102,1.0,0.102,1.0,0.102,1.0,0.281,1.0
75		7		user		facet joint specialists and australia		0.422,1.0,0.145,1.0,0.412,1.0,0.412,1.0,0.412,1.0,0.114,1.0,0.412,1.0,0.142,1.0,0.412,1.0,0.344,1.0,0.294,0.231,0.404,1.0,0.116,1.0,0.201,1.0,0.201,1.0,0.201,1.0,0.0,1.0,0.452,0.298,0.452,0.298,0.293,0.298,0.452,0.298,0.452,1.0,0.452,0.298,0.452,0.298,0.344,0.298,0.344,0.298,0.344,0.298,0.192,0.298,0.15,0.298,0.237,1.0,0.113,1.0,0.172,1.0,0.237,1.0,0.237,1.0,0.009,1.0,0.006,1.0,0.452,1.0,0.061,1.0,0.102,0.032,0.102,0.068,0.102,1.0,0.102,1.0,0.007,1.0,0.133,1.0,0.0,1.0,0.102,1.0,0.102,1.0,0.102,1.0,0.102,1.0,0.281,1.0
88		7		tmn		Tito Ortiz		0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10		8		tmn		mcafee anti-virus		0.015,0.132,0.065,0.132,0.3,0.132,0.065,0.132,0.026,0.132,1.0,0.114,0.065,0.114,0.338,0.114,0.211,0.114,0.147,0.114,0.162,0.026,0.162,0.132,0.162,0.132,0.026,0.132,0.026,0.132,0.026,0.114,0.0,0.114,0.344,0.158,0.344,0.158,0.174,0.158,0.142,0.158,0.151,0.158,0.083,0.158,0.151,0.158,0.136,0.158,0.147,0.158,0.136,0.158,0.064,0.158,0.114,0.158,0.089,0.086,0.089,0.086,0.024,0.161,0.089,0.161,0.089,0.161,0.163,0.114,0.344,0.114,0.344,0.114,0.296,0.114,0.296,0.21,0.288,0.0,0.267,0.114,0.288,0.114,0.114,0.114,0.071,0.114,0.0,0.114,0.296,0.114,0.296,0.114,0.296,0.114,0.288,0.42,0.113,0.115
18		8		tmn		how jim failed 		0.166,0.344,0.224,0.344,0.437,0.344,0.224,0.344,0.041,0.344,0.147,0.344,0.134,0.344,0.115,0.344,0.108,0.344,1.0,0.344,0.294,0.064,0.241,0.344,0.241,0.344,0.298,0.344,0.298,0.344,0.298,0.344,0.0,0.344,0.187,0.212,0.187,0.212,0.193,0.212,0.342,0.212,0.689,0.344,0.187,0.212,0.689,0.212,1.0,0.212,1.0,0.212,1.0,0.212,0.126,0.212,0.149,0.212,0.328,0.253,0.219,0.253,0.191,0.386,0.328,0.386,0.328,0.386,0.551,0.344,0.164,0.344,0.187,0.344,0.415,0.344,0.621,0.544,0.621,0.029,0.621,0.344,0.463,0.344,0.43,0.344,0.184,0.344,0.0,0.344,0.621,0.344,0.463,0.344,0.463,0.344,0.463,0.373,0.121,0.344
24		8		tmn		After  losses n.y. house republican		0.164,0.269,0.146,0.269,0.268,0.269,0.118,0.269,0.146,0.269,0.162,0.116,0.003,0.116,0.019,0.116,0.003,0.116,0.241,0.116,1.0,0.0,1.0,0.269,1.0,0.269,0.166,0.269,0.166,0.269,0.084,0.116,0.0,0.116,0.083,0.074,0.083,0.074,0.097,0.074,0.05,0.074,0.156,0.116,0.099,0.052,0.156,0.052,0.153,0.052,0.241,0.052,0.0,0.052,0.165,0.052,0.246,0.052,0.081,0.043,0.024,0.043,0.024,0.043,0.081,0.043,0.081,0.043,0.141,0.116,0.083,0.116,0.083,0.116,0.285,0.116,0.265,0.186,0.265,0.0,0.23,0.116,0.265,0.116,0.106,0.116,0.14,0.116,0.0,0.116,0.244,0.116,0.265,0.116,0.265,0.116,0.265,0.153,0.319,0.194
42		8		tmn		jack the		0.186,0.452,0.232,0.452,0.465,0.452,0.232,0.452,0.151,0.452,0.151,0.452,0.172,0.452,0.147,0.452,0.147,0.452,0.689,0.452,0.294,0.073,0.199,0.452,0.156,0.452,0.241,0.452,0.241,0.452,0.241,1.0,0.0,1.0,1.0,0.39,1.0,0.39,0.463,0.39,1.0,0.39,1.0,0.452,1.0,0.268,1.0,0.268,0.187,0.268,0.689,0.268,0.187,0.268,0.087,0.268,0.088,0.268,0.19,0.256,0.122,0.256,0.18,0.512,0.19,0.512,0.19,0.512,0.553,0.452,0.068,0.452,1.0,0.452,0.42,0.452,0.608,0.486,0.608,0.0,0.608,0.452,0.409,0.452,0.456,0.452,0.108,0.452,0.0,0.452,0.608,0.452,0.42,0.452,0.42,0.452,0.409,0.452,0.39,0.452
46		8		tmn		jack in the		0.186,0.452,0.232,0.452,0.465,0.452,0.232,0.452,0.173,0.452,0.151,0.452,0.235,0.452,0.147,0.452,0.235,0.452,0.689,0.452,0.326,0.073,0.326,0.452,0.156,0.452,0.241,0.452,0.241,0.452,0.241,1.0,0.0,1.0,1.0,0.39,1.0,0.39,0.463,0.39,1.0,0.39,1.0,0.452,1.0,0.268,1.0,0.268,0.187,0.268,0.689,0.268,0.187,0.268,0.088,0.268,0.088,0.268,0.19,0.256,0.122,0.256,0.382,0.512,0.382,0.512,0.19,0.512,0.553,0.452,0.068,0.452,1.0,0.452,0.42,0.452,0.608,0.486,0.608,0.0,0.608,0.452,0.409,0.452,0.456,0.452,0.108,0.452,0.0,0.452,0.608,0.452,0.42,0.452,0.42,0.452,0.409,0.452,0.39,0.452
50		8		tmn		how jim		0.166,0.344,0.224,0.344,0.437,0.344,0.224,0.344,0.0,0.344,0.147,0.344,0.134,0.344,0.115,0.344,0.048,0.344,1.0,0.344,0.294,0.064,0.241,0.344,0.241,0.344,0.298,0.344,0.298,0.344,0.298,0.344,0.0,0.344,0.187,0.212,0.187,0.212,0.193,0.212,0.342,0.212,0.689,0.344,0.187,0.212,0.689,0.212,1.0,0.212,1.0,0.212,1.0,0.212,0.126,0.212,0.149,0.212,0.328,0.253,0.219,0.253,0.191,0.386,0.328,0.386,0.328,0.386,0.551,0.344,0.164,0.344,0.187,0.344,0.415,0.344,0.621,0.544,0.621,0.004,0.621,0.344,0.463,0.344,0.43,0.344,0.184,0.344,0.0,0.344,0.621,0.344,0.463,0.344,0.463,0.344,0.463,0.373,0.121,0.344
54		8		tmn		montreal canadiens		0.116,0.081,0.059,0.081,0.091,0.081,0.046,0.081,0.059,0.081,0.064,0.0,0.141,0.0,0.052,0.0,0.141,0.0,0.126,0.0,0.135,0.027,0.165,0.081,0.165,0.081,0.0,0.081,0.0,0.081,0.0,0.071,0.0,0.071,0.118,0.0,0.118,0.0,0.0,0.0,0.0,0.0,0.087,0.004,0.088,0.027,0.088,0.027,0.06,0.027,0.126,0.027,0.0,0.027,1.0,0.027,0.107,0.027,0.046,0.027,0.046,0.027,0.046,0.054,0.015,0.054,0.0,0.054,0.005,0.192,0.118,0.192,0.118,0.192,0.365,0.192,0.135,0.163,0.365,0.031,0.365,0.071,0.135,0.071,0.057,0.071,0.0,0.071,0.0,0.071,0.135,0.071,0.365,0.071,0.135,0.071,0.135,0.02,0.071,0.128
68		8		tmn		jennifer aniston		0.098,0.009,0.144,0.009,0.344,0.009,0.144,0.009,0.0,0.009,0.163,0.009,0.096,0.009,0.154,0.009,0.01,0.009,0.551,0.009,0.303,0.013,0.141,0.009,0.141,0.009,0.225,0.009,0.225,0.009,0.225,0.009,0.0,0.009,0.098,0.052,0.098,0.052,0.098,0.052,0.045,0.052,0.553,0.023,0.087,0.023,0.553,0.023,0.062,0.023,0.551,0.023,0.062,0.023,0.005,0.023,0.209,0.023,0.065,0.013,0.065,0.013,0.065,0.224,0.062,0.224,0.062,0.224,1.0,0.009,0.085,0.009,0.098,0.009,0.415,0.009,0.457,0.495,0.457,0.024,0.457,0.009,0.415,0.009,0.646,0.009,0.073,0.009,0.0,0.009,0.457,0.009,0.415,0.009,0.415,0.009,0.415,0.468,0.087,0.115
